logZ,muXX,muYY
4.01200046042325,-4.80000000000000,-5.20000000000000
3.99957929933128,-4.60000000000000,-5.20000000000000
3.98754353857607,-4.40000000000000,-5.20000000000000
3.97589847837221,-4.20000000000000,-5.20000000000000
3.96464932801500,-4,-5.20000000000000
3.95380119690707,-3.80000000000000,-5.20000000000000
3.94335908551683,-3.60000000000000,-5.20000000000000
3.93332787629835,-3.40000000000000,-5.20000000000000
3.92371232460409,-3.20000000000000,-5.20000000000000
3.91451704962331,-3,-5.20000000000000
3.90574652537989,-2.80000000000000,-5.20000000000000
3.89740507182493,-2.60000000000000,-5.20000000000000
3.88949684605971,-2.40000000000000,-5.20000000000000
3.88202583372582,-2.20000000000000,-5.20000000000000
3.87499584059909,-2,-5.20000000000000
3.86841048442467,-1.80000000000000,-5.20000000000000
3.86227318702999,-1.60000000000000,-5.20000000000000
3.85658716675228,-1.40000000000000,-5.20000000000000
3.85135543121644,-1.20000000000000,-5.20000000000000
3.84658077049829,-1,-5.20000000000000
3.84226575070674,-0.799999999999999,-5.20000000000000
3.83841270801721,-0.600000000000000,-5.20000000000000
3.83502374318646,-0.399999999999999,-5.20000000000000
3.83210071657736,-0.199999999999999,-5.20000000000000
3.82964524371933,0,-5.20000000000000
3.82765869142812,0.199999999999999,-5.20000000000000
3.82614217450545,0.399999999999999,-5.20000000000000
3.82509655303629,0.600000000000000,-5.20000000000000
3.82452243029836,0.799999999999999,-5.20000000000000
3.82442015129517,1,-5.20000000000000
3.82478980192063,1.20000000000000,-5.20000000000000
3.82563120875966,1.40000000000000,-5.20000000000000
3.82694393952599,1.60000000000000,-5.20000000000000
3.82872730413449,1.80000000000000,-5.20000000000000
3.83098035640233,2,-5.20000000000000
3.83370189636943,2.20000000000000,-5.20000000000000
3.83689047322570,2.40000000000000,-5.20000000000000
3.84054438882908,2.60000000000000,-5.20000000000000
3.84466170179550,2.80000000000000,-5.20000000000000
3.84924023213897,3,-5.20000000000000
3.85427756643731,3.20000000000000,-5.20000000000000
3.85977106349654,3.40000000000000,-5.20000000000000
3.86571786048491,3.60000000000000,-5.20000000000000
3.87211487950527,3.80000000000000,-5.20000000000000
3.87895883457324,4,-5.20000000000000
3.88624623896678,4.20000000000000,-5.20000000000000
3.89397341291197,4.40000000000000,-5.20000000000000
3.90213649156879,4.60000000000000,-5.20000000000000
3.91073143328027,4.80000000000000,-5.20000000000000
3.91975402804790,5,-5.20000000000000
3.92919990619642,5.20000000000000,-5.20000000000000
3.93906454719115,5.40000000000000,-5.20000000000000
3.94934328857169,5.60000000000000,-5.20000000000000
3.96003133496640,5.80000000000000,-5.20000000000000
3.97112376715307,6,-5.20000000000000
3.98261555113238,6.20000000000000,-5.20000000000000
3.99450154718198,6.40000000000000,-5.20000000000000
4.00677651886038,6.60000000000000,-5.20000000000000
4.01943514193180,6.80000000000000,-5.20000000000000
4.03247201318440,7,-5.20000000000000
4.04588165911633,7.20000000000000,-5.20000000000000
4.05965854446600,7.40000000000000,-5.20000000000000
4.07379708056467,7.60000000000000,-5.20000000000000
4.08829163349148,7.80000000000000,-5.20000000000000
4.10313653201323,8,-5.20000000000000
4.11832607529275,8.20000000000000,-5.20000000000000
4.13385454035207,8.40000000000000,-5.20000000000000
4.14971618927816,8.60000000000000,-5.20000000000000
4.16590527616122,8.80000000000000,-5.20000000000000
4.18241605375688,9,-5.20000000000000
4.19924277986584,9.20000000000000,-5.20000000000000
4.21637972342572,9.40000000000000,-5.20000000000000
4.23382117031190,9.60000000000000,-5.20000000000000
4.25156142884512,9.80000000000000,-5.20000000000000
4.26959483500552,10,-5.20000000000000
4.43861904051084,-10,-5
4.41814306621111,-9.80000000000000,-5
4.39790816198519,-9.60000000000000,-5
4.37791953324352,-9.40000000000000,-5
4.35818244949331,-9.20000000000000,-5
4.33870224174584,-9,-5
4.31948429967326,-8.80000000000000,-5
4.30053406850665,-8.60000000000000,-5
4.28185704566811,-8.40000000000000,-5
4.26345877712990,-8.20000000000000,-5
4.24534485349449,-8,-5
4.22752090579009,-7.80000000000000,-5
4.20999260097704,-7.60000000000000,-5
4.19276563716154,-7.40000000000000,-5
4.17584573851404,-7.20000000000000,-5
4.15923864989095,-7,-5
4.14295013115949,-6.80000000000000,-5
4.12698595122691,-6.60000000000000,-5
4.11135188177670,-6.40000000000000,-5
4.09605369071601,-6.20000000000000,-5
4.08109713534003,-6,-5
4.06648795522108,-5.80000000000000,-5
4.05223186483141,-5.60000000000000,-5
4.03833454591126,-5.40000000000000,-5
4.02480163959494,-5.20000000000000,-5
4.01163873831021,-5,-5
3.99885137746785,-4.80000000000000,-5
3.98644502696037,-4.60000000000000,-5
3.97442508249105,-4.40000000000000,-5
3.96279685675601,-4.20000000000000,-5
3.95156557050432,-4,-5
3.94073634350287,-3.80000000000000,-5
3.93031418543447,-3.60000000000000,-5
3.92030398675932,-3.40000000000000,-5
3.91071050957168,-3.20000000000000,-5
3.90153837848486,-3,-5
3.89279207157880,-2.80000000000000,-5
3.88447591144580,-2.60000000000000,-5
3.87659405637065,-2.40000000000000,-5
3.86915049168195,-2.20000000000000,-5
3.86214902131209,-2,-5
3.85559325960308,-1.80000000000000,-5
3.84948662339565,-1.60000000000000,-5
3.84383232443837,-1.40000000000000,-5
3.83863336215296,-1.20000000000000,-5
3.83389251679091,-1,-5
3.82961234301522,-0.799999999999999,-5
3.82579516393969,-0.600000000000000,-5
3.82244306565608,-0.399999999999999,-5
3.81955789227751,-0.199999999999999,-5
3.81714124152417,0,-5
3.81519446087459,0.199999999999999,-5
3.81371864430318,0.399999999999999,-5
3.81271462962149,0.600000000000000,-5
3.81218299643768,0.799999999999999,-5
3.81212406474528,1,-5
3.81253789414884,1.20000000000000,-5
3.81342428373082,1.40000000000000,-5
3.81478277256027,1.60000000000000,-5
3.81661264084052,1.80000000000000,-5
3.81891291168944,2,-5
3.82168235354261,2.20000000000000,-5
3.82491948316609,2.40000000000000,-5
3.82862256926252,2.60000000000000,-5
3.83278963665113,2.80000000000000,-5
3.83741847099923,3,-5
3.84250662408030,3.20000000000000,-5
3.84805141953115,3.40000000000000,-5
3.85404995907847,3.60000000000000,-5
3.86049912920334,3.80000000000000,-5
3.86739560821014,4,-5
3.87473587366556,4.20000000000000,-5
3.88251621017163,4.40000000000000,-5
3.89073271743641,4.60000000000000,-5
3.89938131860527,4.80000000000000,-5
3.90845776881519,5,-5
3.91795766393509,5.20000000000000,-5
3.92787644945492,5.40000000000000,-5
3.93820942948710,5.60000000000000,-5
3.94895177584462,5.80000000000000,-5
3.96009853716095,6,-5
3.97164464801832,6.20000000000000,-5
3.98358493805189,6.40000000000000,-5
3.99591414099940,6.60000000000000,-5
4.00862690366684,6.80000000000000,-5
4.02171779478300,7,-5
4.03518131371731,7.20000000000000,-5
4.04901189903722,7.40000000000000,-5
4.06320393688356,7.60000000000000,-5
4.07775176914405,7.80000000000000,-5
4.09264970140729,8,-5
4.10789201068138,8.20000000000000,-5
4.12347295286345,8.40000000000000,-5
4.13938676994817,8.60000000000000,-5
4.15562769696523,8.80000000000000,-5
4.17218996863757,9,-5
4.18906782575389,9.20000000000000,-5
4.20625552125063,9.40000000000000,-5
4.22374732600023,9.60000000000000,-5
4.24153753430384,9.80000000000000,-5
4.25962046908818,10,-5
4.42573301571290,-10,-4.80000000000000
4.40525290330277,-9.80000000000000,-4.80000000000000
4.38501438330199,-9.60000000000000,-4.80000000000000
4.36502268028283,-9.40000000000000,-4.80000000000000
4.34528308315316,-9.20000000000000,-4.80000000000000
4.32580094253985,-9,-4.80000000000000
4.30658166791931,-8.80000000000000,-4.80000000000000
4.28763072448720,-8.60000000000000,-4.80000000000000
4.26895362975975,-8.40000000000000,-4.80000000000000
4.25055594989983,-8.20000000000000,-4.80000000000000
4.23244329576162,-8,-4.80000000000000
4.21462131864833,-7.80000000000000,-4.80000000000000
4.19709570577842,-7.60000000000000,-4.80000000000000
4.17987217545680,-7.40000000000000,-4.80000000000000
4.16295647194836,-7.20000000000000,-4.80000000000000
4.14635436005256,-7,-4.80000000000000
4.13007161937888,-6.80000000000000,-4.80000000000000
4.11411403832453,-6.60000000000000,-4.80000000000000
4.09848740775716,-6.40000000000000,-4.80000000000000
4.08319751440677,-6.20000000000000,-4.80000000000000
4.06825013397296,-6,-4.80000000000000
4.05365102395505,-5.80000000000000,-4.80000000000000
4.03940591621484,-5.60000000000000,-4.80000000000000
4.02552050928307,-5.40000000000000,-4.80000000000000
4.01200046042325,-5.20000000000000,-4.80000000000000
3.99885137746785,-5,-4.80000000000000
3.98607881044437,-4.80000000000000,-4.80000000000000
3.97368824301045,-4.60000000000000,-4.80000000000000
3.96168508371940,-4.40000000000000,-4.80000000000000
3.95007465713932,-4.20000000000000,-4.80000000000000
3.93886219485121,-4,-4.80000000000000
3.92805282635299,-3.80000000000000,-4.80000000000000
3.91765156989836,-3.60000000000000,-4.80000000000000
3.90766332330116,-3.40000000000000,-4.80000000000000
3.89809285473721,-3.20000000000000,-4.80000000000000
3.88894479357727,-3,-4.80000000000000
3.88022362128584,-2.80000000000000,-4.80000000000000
3.87193366242162,-2.60000000000000,-4.80000000000000
3.86407907577634,-2.40000000000000,-4.80000000000000
3.85666384568910,-2.20000000000000,-4.80000000000000
3.84969177357400,-2,-4.80000000000000
3.84316646969867,-1.80000000000000,-4.80000000000000
3.83709134525129,-1.60000000000000,-4.80000000000000
3.83146960473328,-1.40000000000000,-4.80000000000000
3.82630423871390,-1.20000000000000,-4.80000000000000
3.82159801698223,-1,-4.80000000000000
3.81735348213044,-0.799999999999999,-4.80000000000000
3.81357294360091,-0.600000000000000,-4.80000000000000
3.81025847222760,-0.399999999999999,-4.80000000000000
3.80741189530007,-0.199999999999999,-4.80000000000000
3.80503479217623,0,-4.80000000000000
3.80312849046700,0.199999999999999,-4.80000000000000
3.80169406281343,0.399999999999999,-4.80000000000000
3.80073232427368,0.600000000000000,-4.80000000000000
3.80024383033399,0.799999999999999,-4.80000000000000
3.80022887555463,1,-4.80000000000000
3.80068749285803,1.20000000000000,-4.80000000000000
3.80161945346314,1.40000000000000,-4.80000000000000
3.80302426746616,1.60000000000000,-4.80000000000000
3.80490118506453,1.80000000000000,-4.80000000000000
3.80724919841720,2,-4.80000000000000
3.81006704413115,2.20000000000000,-4.80000000000000
3.81335320636026,2.40000000000000,-4.80000000000000
3.81710592049994,2.60000000000000,-4.80000000000000
3.82132317745726,2.80000000000000,-4.80000000000000
3.82600272847405,3,-4.80000000000000
3.83114209047720,3.20000000000000,-4.80000000000000
3.83673855192834,3.40000000000000,-4.80000000000000
3.84278917914264,3.60000000000000,-4.80000000000000
3.84929082304468,3.80000000000000,-4.80000000000000
3.85624012632772,4,-4.80000000000000
3.86363353098104,4.20000000000000,-4.80000000000000
3.87146728614949,4.40000000000000,-4.80000000000000
3.87973745628795,4.60000000000000,-4.80000000000000
3.88843992957349,4.80000000000000,-4.80000000000000
3.89757042653745,5,-4.80000000000000
3.90712450887980,5.20000000000000,-4.80000000000000
3.91709758842860,5.40000000000000,-4.80000000000000
3.92748493620767,5.60000000000000,-4.80000000000000
3.93828169157672,5.80000000000000,-4.80000000000000
3.94948287140891,6,-4.80000000000000
3.96108337927223,6.20000000000000,-4.80000000000000
3.97307801458223,6.40000000000000,-4.80000000000000
3.98546148169552,6.60000000000000,-4.80000000000000
3.99822839891470,6.80000000000000,-4.80000000000000
4.01137330737758,7,-4.80000000000000
4.02489067980498,7.20000000000000,-4.80000000000000
4.03877492908367,7.40000000000000,-4.80000000000000
4.05302041666287,7.60000000000000,-4.80000000000000
4.06762146074461,7.80000000000000,-4.80000000000000
4.08257234425038,8,-4.80000000000000
4.09786732254858,8.20000000000000,-4.80000000000000
4.11350063092893,8.40000000000000,-4.80000000000000
4.12946649181234,8.60000000000000,-4.80000000000000
4.14575912168632,8.80000000000000,-4.80000000000000
4.16237273775796,9,-4.80000000000000
4.17930156431814,9.20000000000000,-4.80000000000000
4.19653983881258,9.40000000000000,-4.80000000000000
4.21408181761645,9.60000000000000,-4.80000000000000
4.23192178151119,9.80000000000000,-4.80000000000000
4.25005404086339,10,-4.80000000000000
4.41320358338045,-10,-4.60000000000000
4.39272025861823,-9.80000000000000,-4.60000000000000
4.37247905506734,-9.60000000000000,-4.60000000000000
4.35248521626195,-9.40000000000000,-4.60000000000000
4.33274405029587,-9.20000000000000,-4.60000000000000
4.31326092718160,-9,-4.60000000000000
4.29404127595421,-8.80000000000000,-4.60000000000000
4.27509058151227,-8.60000000000000,-4.60000000000000
4.25641438118800,-8.40000000000000,-4.60000000000000
4.23801826104002,-8.20000000000000,-4.60000000000000
4.21990785186219,-8,-4.60000000000000
4.20208882490322,-7.80000000000000,-4.60000000000000
4.18456688729255,-7.60000000000000,-4.60000000000000
4.16734777716871,-7.40000000000000,-4.60000000000000
4.15043725850783,-7.20000000000000,-4.60000000000000
4.13384111565092,-7,-4.60000000000000
4.11756514752989,-6.80000000000000,-4.60000000000000
4.10161516159371,-6.60000000000000,-4.60000000000000
4.08599696743758,-6.40000000000000,-4.60000000000000
4.07071637013948,-6.20000000000000,-4.60000000000000
4.05577916331037,-6,-4.60000000000000
4.04119112186569,-5.80000000000000,-4.60000000000000
4.02695799452819,-5.60000000000000,-4.60000000000000
4.01308549607335,-5.40000000000000,-4.60000000000000
3.99957929933128,-5.20000000000000,-4.60000000000000
3.98644502696037,-5,-4.60000000000000
3.97368824301045,-4.80000000000000,-4.60000000000000
3.96131444429501,-4.60000000000000,-4.60000000000000
3.94932905159403,-4.40000000000000,-4.60000000000000
3.93773740071116,-4.20000000000000,-4.60000000000000
3.92654473341071,-4,-4.60000000000000
3.91575618826198,-3.80000000000000,-4.60000000000000
3.90537679142015,-3.60000000000000,-4.60000000000000
3.89541144737471,-3.40000000000000,-4.60000000000000
3.88586492969791,-3.20000000000000,-4.60000000000000
3.87674187182717,-3,-4.60000000000000
3.86804675791667,-2.80000000000000,-4.60000000000000
3.85978391379415,-2.60000000000000,-4.60000000000000
3.85195749806017,-2.40000000000000,-4.60000000000000
3.84457149336725,-2.20000000000000,-4.60000000000000
3.83762969791704,-2,-4.60000000000000
3.83113571721338,-1.80000000000000,-4.60000000000000
3.82509295610927,-1.60000000000000,-4.60000000000000
3.81950461118500,-1.40000000000000,-4.60000000000000
3.81437366349414,-1.20000000000000,-4.60000000000000
3.80970287171285,-1,-4.60000000000000
3.80549476572674,-0.799999999999999,-4.60000000000000
3.80175164068777,-0.600000000000000,-4.60000000000000
3.79847555157183,-0.399999999999999,-4.60000000000000
3.79566830826538,-0.199999999999999,-4.60000000000000
3.79333147120709,0,-4.60000000000000
3.79146634760775,0.199999999999999,-4.60000000000000
3.79007398826872,0.399999999999999,-4.60000000000000
3.78915518501631,0.600000000000000,-4.60000000000000
3.78871046876589,0.799999999999999,-4.60000000000000
3.78874010822644,1,-4.60000000000000
3.78924410925256,1.20000000000000,-4.60000000000000
3.79022221484748,1.40000000000000,-4.60000000000000
3.79167390581702,1.60000000000000,-4.60000000000000
3.79359840207070,1.80000000000000,-4.60000000000000
3.79599466456296,2,-4.60000000000000
3.79886139786357,2.20000000000000,-4.60000000000000
3.80219705334314,2.40000000000000,-4.60000000000000
3.80599983295651,2.60000000000000,-4.60000000000000
3.81026769360330,2.80000000000000,-4.60000000000000
3.81499835204250,3,-4.60000000000000
3.82018929033485,3.20000000000000,-4.60000000000000
3.82583776178467,3.40000000000000,-4.60000000000000
3.83194079735047,3.60000000000000,-4.60000000000000
3.83849521249159,3.80000000000000,-4.60000000000000
3.84549761441686,4,-4.60000000000000
3.85294440969966,4.20000000000000,-4.60000000000000
3.86083181222262,4.40000000000000,-4.60000000000000
3.86915585141490,4.60000000000000,-4.60000000000000
3.87791238074390,4.80000000000000,-4.60000000000000
3.88709708642369,5,-4.60000000000000
3.89670549630205,5.20000000000000,-4.60000000000000
3.90673298888862,5.40000000000000,-4.60000000000000
3.91717480248733,5.60000000000000,-4.60000000000000
3.92802604439683,5.80000000000000,-4.60000000000000
3.93928170014401,6,-4.60000000000000
3.95093664271669,6.20000000000000,-4.60000000000000
3.96298564176326,6.40000000000000,-4.60000000000000
3.97542337272819,6.60000000000000,-4.60000000000000
3.98824442589452,6.80000000000000,-4.60000000000000
4.00144331530587,7,-4.60000000000000
4.01501448754258,7.20000000000000,-4.60000000000000
4.02895233032850,7.40000000000000,-4.60000000000000
4.04325118094687,7.60000000000000,-4.60000000000000
4.05790533444596,7.80000000000000,-4.60000000000000
4.07290905161684,8,-4.60000000000000
4.08825656672802,8.20000000000000,-4.60000000000000
4.10394209500338,8.40000000000000,-4.60000000000000
4.11995983983197,8.60000000000000,-4.60000000000000
4.13630399970000,8.80000000000000,-4.60000000000000
4.15296877483730,9,-4.60000000000000
4.16994837357214,9.20000000000000,-4.60000000000000
4.18723701839007,9.40000000000000,-4.60000000000000
4.20482895169400,9.60000000000000,-4.60000000000000
4.22271844126411,9.80000000000000,-4.60000000000000
4.24089978541786,10,-4.60000000000000
4.40103569046727,-10,-4.40000000000000
4.38055009949102,-9.80000000000000,-4.40000000000000
4.36030716493937,-9.60000000000000,-4.40000000000000
4.34031214909288,-9.40000000000000,-4.40000000000000
4.32057037900038,-9.20000000000000,-4.40000000000000
4.30108724381307,-9,-4.40000000000000
4.28186819186148,-8.80000000000000,-4.40000000000000
4.26291872746708,-8.60000000000000,-4.40000000000000
4.24424440748104,-8.40000000000000,-4.40000000000000
4.22585083754310,-8.20000000000000,-4.40000000000000
4.20774366805441,-8,-4.40000000000000
4.18992858985877,-7.80000000000000,-4.40000000000000
4.17241132962773,-7.60000000000000,-4.40000000000000
4.15519764494607,-7.40000000000000,-4.40000000000000
4.13829331909501,-7.20000000000000,-4.40000000000000
4.12170415553218,-7,-4.40000000000000
4.10543597206802,-6.80000000000000,-4.40000000000000
4.08949459474048,-6.60000000000000,-4.40000000000000
4.07388585139064,-6.40000000000000,-4.40000000000000
4.05861556494409,-6.20000000000000,-4.40000000000000
4.04368954640417,-6,-4.40000000000000
4.02911358756527,-5.80000000000000,-4.40000000000000
4.01489345345594,-5.60000000000000,-4.40000000000000
4.00103487452383,-5.40000000000000,-4.40000000000000
3.98754353857607,-5.20000000000000,-4.40000000000000
3.97442508249105,-5,-4.40000000000000
3.96168508371940,-4.80000000000000,-4.40000000000000
3.94932905159403,-4.60000000000000,-4.40000000000000
3.93736241847128,-4.40000000000000,-4.40000000000000
3.92579053072705,-4.20000000000000,-4.40000000000000
3.91461863963381,-4,-4.40000000000000
3.90385189214642,-3.80000000000000,-4.40000000000000
3.89349532162636,-3.60000000000000,-4.40000000000000
3.88355383853558,-3.40000000000000,-4.40000000000000
3.87403222113306,-3.20000000000000,-4.40000000000000
3.86493510620829,-3,-4.40000000000000
3.85626697988716,-2.80000000000000,-4.40000000000000
3.84803216854699,-2.60000000000000,-4.40000000000000
3.84023482987795,-2.40000000000000,-4.40000000000000
3.83287894412892,-2.20000000000000,-4.40000000000000
3.82596830557604,-2,-4.40000000000000
3.81950651425243,-1.80000000000000,-4.40000000000000
3.81349696797699,-1.60000000000000,-4.40000000000000
3.80794285472015,-1.40000000000000,-4.40000000000000
3.80284714534325,-1.20000000000000,-4.40000000000000
3.79821258674732,-1,-4.40000000000000
3.79404169546551,-0.799999999999999,-4.40000000000000
3.79033675173197,-0.600000000000000,-4.40000000000000
3.78709979405758,-0.399999999999999,-4.40000000000000
3.78433261434123,-0.199999999999999,-4.40000000000000
3.78203675354228,0,-4.40000000000000
3.78021349793756,0.199999999999999,-4.40000000000000
3.77886387598300,0.399999999999999,-4.40000000000000
3.77798865579706,0.600000000000000,-4.40000000000000
3.77758834327952,0.799999999999999,-4.40000000000000
3.77766318087616,1,-4.40000000000000
3.77821314699598,1.20000000000000,-4.40000000000000
3.77923795608405,1.40000000000000,-4.40000000000000
3.78073705934969,1.60000000000000,-4.40000000000000
3.78270964614579,1.80000000000000,-4.40000000000000
3.78515464599152,2,-4.40000000000000
3.78807073122731,2.20000000000000,-4.40000000000000
3.79145632028742,2.40000000000000,-4.40000000000000
3.79530958157234,2.60000000000000,-4.40000000000000
3.79962843789979,2.80000000000000,-4.40000000000000
3.80441057151071,3,-4.40000000000000
3.80965342960353,3.20000000000000,-4.40000000000000
3.81535423036772,3.40000000000000,-4.40000000000000
3.82150996948550,3.60000000000000,-4.40000000000000
3.82811742706868,3.80000000000000,-4.40000000000000
3.83517317499577,4,-4.40000000000000
3.84267358461365,4.20000000000000,-4.40000000000000
3.85061483476647,4.40000000000000,-4.40000000000000
3.85899292011428,4.60000000000000,-4.40000000000000
3.86780365970306,4.80000000000000,-4.40000000000000
3.87704270574798,5,-4.40000000000000
3.88670555259148,5.20000000000000,-4.40000000000000
3.89678754579868,5.40000000000000,-4.40000000000000
3.90728389135263,5.60000000000000,-4.40000000000000
3.91818966491347,5.80000000000000,-4.40000000000000
3.92949982110601,6,-4.40000000000000
3.94120920280208,6.20000000000000,-4.40000000000000
3.95331255036500,6.40000000000000,-4.40000000000000
3.96580451082550,6.60000000000000,-4.40000000000000
3.97867964695978,6.80000000000000,-4.40000000000000
3.99193244624259,7,-4.40000000000000
4.00555732964990,7.20000000000000,-4.40000000000000
4.01954866028769,7.40000000000000,-4.40000000000000
4.03390075182565,7.60000000000000,-4.40000000000000
4.04860787671630,7.80000000000000,-4.40000000000000
4.06366427418232,8,-4.40000000000000
4.07906415795683,8.20000000000000,-4.40000000000000
4.09480172376333,8.40000000000000,-4.40000000000000
4.11087115652400,8.60000000000000,-4.40000000000000
4.12726663728696,8.80000000000000,-4.40000000000000
4.14398234986492,9,-4.40000000000000
4.16101248717938,9.20000000000000,-4.40000000000000
4.17835125730623,9.40000000000000,-4.40000000000000
4.19599288922014,9.60000000000000,-4.40000000000000
4.21393163823674,9.80000000000000,-4.40000000000000
4.23216179115274,10,-4.40000000000000
4.38923422103369,-10,-4.20000000000000
4.36874732970833,-9.80000000000000,-4.20000000000000
4.34850363636545,-9.60000000000000,-4.20000000000000
4.32850842180081,-9.40000000000000,-4.20000000000000
4.30876703177084,-9.20000000000000,-4.20000000000000
4.28928487430147,-9,-4.20000000000000
4.27006741673766,-8.80000000000000,-4.20000000000000
4.25112018252535,-8.60000000000000,-4.20000000000000
4.23244874771838,-8.40000000000000,-4.20000000000000
4.21405873720323,-8.20000000000000,-4.20000000000000
4.19595582063548,-8,-4.20000000000000
4.17814570808234,-7.80000000000000,-4.20000000000000
4.16063414536690,-7.60000000000000,-4.20000000000000
4.14342690911034,-7.40000000000000,-4.20000000000000
4.12652980146990,-7.20000000000000,-4.20000000000000
4.10994864457122,-7,-4.20000000000000
4.09368927463531,-6.80000000000000,-4.20000000000000
4.07775753580160,-6.60000000000000,-4.20000000000000
4.06215927365031,-6.40000000000000,-4.20000000000000
4.04690032842867,-6.20000000000000,-4.20000000000000
4.03198652798757,-6,-4.20000000000000
4.01742368043684,-5.80000000000000,-4.20000000000000
4.00321756652922,-5.60000000000000,-4.20000000000000
3.98937393178511,-5.40000000000000,-4.20000000000000
3.97589847837221,-5.20000000000000,-4.20000000000000
3.96279685675601,-5,-4.20000000000000
3.95007465713932,-4.80000000000000,-4.20000000000000
3.93773740071116,-4.60000000000000,-4.20000000000000
3.92579053072705,-4.40000000000000,-4.20000000000000
3.91423940344523,-4.20000000000000,-4.20000000000000
3.90308927894489,-4,-4.20000000000000
3.89234531185477,-3.80000000000000,-4.20000000000000
3.88201254202199,-3.60000000000000,-4.20000000000000
3.87209588515296,-3.40000000000000,-4.20000000000000
3.86260012345953,-3.20000000000000,-4.20000000000000
3.85352989634519,-3,-4.20000000000000
3.84488969116707,-2.80000000000000,-4.20000000000000
3.83668383411099,-2.60000000000000,-4.20000000000000
3.82891648121692,-2.40000000000000,-4.20000000000000
3.82159160959355,-2.20000000000000,-4.20000000000000
3.81471300886030,-2,-4.20000000000000
3.80828427285562,-1.80000000000000,-4.20000000000000
3.80230879164991,-1.60000000000000,-4.20000000000000
3.79678974390087,-1.40000000000000,-4.20000000000000
3.79173008958855,-1.20000000000000,-4.20000000000000
3.78713256316560,-1,-4.20000000000000
3.78299966715758,-0.799999999999999,-4.20000000000000
3.77933366624579,-0.600000000000000,-4.20000000000000
3.77613658186332,-0.399999999999999,-4.20000000000000
3.77341018733295,-0.199999999999999,-4.20000000000000
3.77115600357241,0,-4.20000000000000
3.76937529539038,0.199999999999999,-4.20000000000000
3.76806906839308,0.399999999999999,-4.20000000000000
3.76723806651837,0.600000000000000,-4.20000000000000
3.76688277021096,0.799999999999999,-4.20000000000000
3.76700339524855,1,-4.20000000000000
3.76759989222556,1.20000000000000,-4.20000000000000
3.76867194669708,1.40000000000000,-4.20000000000000
3.77021897998229,1.60000000000000,-4.20000000000000
3.77224015062272,1.80000000000000,-4.20000000000000
3.77473435648725,2,-4.20000000000000
3.77770023751218,2.20000000000000,-4.20000000000000
3.78113617906118,2.40000000000000,-4.20000000000000
3.78504031588683,2.60000000000000,-4.20000000000000
3.78941053667213,2.80000000000000,-4.20000000000000
3.79424448912773,3,-4.20000000000000
3.79953958561763,3.20000000000000,-4.20000000000000
3.80529300928402,3.40000000000000,-4.20000000000000
3.81150172063946,3.60000000000000,-4.20000000000000
3.81816246459291,3.80000000000000,-4.20000000000000
3.82527177787452,4,-4.20000000000000
3.83282599682264,4.20000000000000,-4.20000000000000
3.84082126549571,4.40000000000000,-4.20000000000000
3.84925354407093,4.60000000000000,-4.20000000000000
3.85811861749107,4.80000000000000,-4.20000000000000
3.86741210432097,5,-4.20000000000000
3.87712946577514,5.20000000000000,-4.20000000000000
3.88726601487848,5.40000000000000,-4.20000000000000
3.89781692572281,5.60000000000000,-4.20000000000000
3.90877724278271,5.80000000000000,-4.20000000000000
3.92014189025546,6,-4.20000000000000
3.93190568139102,6.20000000000000,-4.20000000000000
3.94406332777958,6.40000000000000,-4.20000000000000
3.95660944856578,6.60000000000000,-4.20000000000000
3.96953857956066,6.80000000000000,-4.20000000000000
3.98284518222378,7,-4.20000000000000
3.99652365249064,7.20000000000000,-4.20000000000000
4.01056832942170,7.40000000000000,-4.20000000000000
4.02497350365204,7.60000000000000,-4.20000000000000
4.03973342562232,7.80000000000000,-4.20000000000000
4.05484231357402,8,-4.20000000000000
4.07029436129376,8.20000000000000,-4.20000000000000
4.08608374559375,8.40000000000000,-4.20000000000000
4.10220463351711,8.60000000000000,-4.20000000000000
4.11865118925911,8.80000000000000,-4.20000000000000
4.13541758079666,9,-4.20000000000000
4.15249798622074,9.20000000000000,-4.20000000000000
4.16988659976756,9.40000000000000,-4.20000000000000
4.18757763754636,9.60000000000000,-4.20000000000000
4.20556534296274,9.80000000000000,-4.20000000000000
4.22384399183818,10,-4.20000000000000
4.37780398897922,-10,-4
4.35731678217785,-9.80000000000000,-4
4.33707332118288,-9.60000000000000,-4
4.31707890505816,-9.40000000000000,-4
4.29733889800376,-9.20000000000000,-4
4.27785872663913,-9,-4
4.25864387702470,-8.80000000000000,-4
4.23969989141384,-8.60000000000000,-4
4.22103236472755,-8.40000000000000,-4
4.20264694074468,-8.20000000000000,-4
4.18454930800176,-8,-4
4.16674519539656,-7.80000000000000,-4
4.14924036749119,-7.60000000000000,-4
4.13204061951097,-7.40000000000000,-4
4.11515177203694,-7.20000000000000,-4
4.09857966539058,-7,-4
4.08233015371126,-6.80000000000000,-4
4.06640909872786,-6.60000000000000,-4
4.05082236322781,-6.40000000000000,-4
4.03557580422855,-6.20000000000000,-4
4.02067526585778,-6,-4
4.00612657195110,-5.80000000000000,-4
3.99193551837731,-5.60000000000000,-4
3.97810786510361,-5.40000000000000,-4
3.96464932801500,-5.20000000000000,-4
3.95156557050432,-5,-4
3.93886219485121,-4.80000000000000,-4
3.92654473341071,-4.60000000000000,-4
